image,cultivar,file_path,is_exist,label_index
2017-06-28__12-56-38-704.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-56-38-704.png,True,4
2017-06-15__12-58-35-684.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-58-35-684.png,True,64
2017-06-20__11-44-32-610.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-44-32-610.png,True,95
2017-06-28__13-02-38-835.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-28__13-02-38-835.png,True,10
2017-06-09__12-02-26-531.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-02-26-531.png,True,59
2017-06-20__11-28-49-232.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-28-49-232.png,True,14
2017-06-09__13-28-50-214.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-28-50-214.png,True,13
2017-06-03__11-12-16-776.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-12-16-776.png,True,64
2017-06-26__10-15-37-973.jpeg,PI_152971,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-15-37-973.png,True,96
2017-06-04__12-58-15-740.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-58-15-740.png,True,25
2017-06-26__10-27-26-634.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-27-26-634.png,True,90
2017-06-02__17-07-04-210.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-07-04-210.png,True,44
2017-06-15__11-45-03-605.jpeg,PI_152816,../input/sorghum-id-fgvc-9/train_images/2017-06-15__11-45-03-605.png,True,21
2017-06-15__13-15-10-441.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-15-10-441.png,True,65
2017-06-12__13-29-23-977.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-29-23-977.png,True,77
2017-06-09__12-50-24-862.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-50-24-862.png,True,86
2017-06-20__12-10-35-765.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-10-35-765.png,True,57
2017-06-04__14-38-54-519.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-38-54-519.png,True,87
2017-06-20__13-17-05-207.jpeg,PI_145626,../input/sorghum-id-fgvc-9/train_images/2017-06-20__13-17-05-207.png,True,47
2017-06-17__12-49-42-818.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-49-42-818.png,True,83
2017-06-09__11-46-12-155.jpeg,PI_52606,../input/sorghum-id-fgvc-9/train_images/2017-06-09__11-46-12-155.png,True,7
2017-06-22__12-34-29-422.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-34-29-422.png,True,62
2017-06-27__12-36-01-600.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-36-01-600.png,True,77
2017-06-29__11-11-34-705.jpeg,PI_157804,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-11-34-705.png,True,49
2017-06-14__13-55-44-002.jpeg,PI_195754,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-55-44-002.png,True,61
2017-06-17__12-44-15-919.jpeg,PI_195754,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-44-15-919.png,True,61
2017-06-13__12-47-05-053.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-47-05-053.png,True,37
2017-06-12__13-15-48-217.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-15-48-217.png,True,22
2017-06-29__10-53-26-997.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-29__10-53-26-997.png,True,4
2017-06-01__10-47-38-455.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-47-38-455.png,True,46
2017-06-28__11-50-49-385.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-50-49-385.png,True,23
2017-06-17__12-50-46-747.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-50-46-747.png,True,90
2017-06-17__14-02-14-751.jpeg,PI_152860,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-02-14-751.png,True,51
2017-06-29__11-13-21-959.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-13-21-959.png,True,46
2017-06-16__10-56-05-703.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-56-05-703.png,True,55
2017-06-27__12-40-50-026.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-27__12-40-50-026.png,True,35
2017-06-14__11-55-37-187.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-14__11-55-37-187.png,True,5
2017-06-16__10-47-19-531.jpeg,PI_181080,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-47-19-531.png,True,76
2017-06-16__11-49-12-193.jpeg,PI_19770,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-49-12-193.png,True,64
2017-06-03__11-47-01-911.jpeg,PI_156268,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-47-01-911.png,True,95
2017-06-20__12-40-11-511.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-40-11-511.png,True,34
2017-06-16__11-04-44-765.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-04-44-765.png,True,66
2017-06-26__18-05-20-716.jpeg,PI_329256,../input/sorghum-id-fgvc-9/train_images/2017-06-26__18-05-20-716.png,True,48
2017-06-13__11-25-52-791.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-25-52-791.png,True,40
2017-06-28__12-04-54-052.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-04-54-052.png,True,43
2017-06-14__11-56-00-165.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-14__11-56-00-165.png,True,29
2017-06-29__11-56-58-789.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-56-58-789.png,True,98
2017-06-21__12-44-48-359.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-44-48-359.png,True,81
2017-06-13__11-39-44-676.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-13__11-39-44-676.png,True,0
2017-06-15__13-11-29-040.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-11-29-040.png,True,45
2017-06-01__11-29-09-884.jpeg,PI_167093,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-29-09-884.png,True,81
2017-06-28__10-48-00-467.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-48-00-467.png,True,25
2017-06-28__10-29-38-212.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-29-38-212.png,True,12
2017-06-04__13-24-32-702.jpeg,PI_152923,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-24-32-702.png,True,83
2017-06-16__12-24-12-849.jpeg,PI_156871,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-24-12-849.png,True,31
2017-06-02__17-01-16-915.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-01-16-915.png,True,42
2017-06-28__12-40-49-503.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-40-49-503.png,True,38
2017-06-03__11-34-54-647.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-34-54-647.png,True,59
2017-06-01__12-34-03-469.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-34-03-469.png,True,25
2017-06-05__12-28-01-385.jpeg,PI_303658,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-28-01-385.png,True,82
2017-06-12__13-19-03-214.jpeg,PI_197542,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-19-03-214.png,True,43
2017-06-19__15-53-42-885.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-19__15-53-42-885.png,True,11
2017-06-30__12-42-07-504.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-30__12-42-07-504.png,True,74
2017-06-03__12-32-33-254.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-32-33-254.png,True,55
2017-06-04__13-42-10-826.jpeg,PI_218112,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-42-10-826.png,True,86
2017-06-15__13-50-48-812.jpeg,PI_229841,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-50-48-812.png,True,69
2017-06-09__13-39-51-987.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-39-51-987.png,True,22
2017-06-21__13-02-58-733.jpeg,PI_196049,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-02-58-733.png,True,29
2017-06-30__12-43-35-204.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-30__12-43-35-204.png,True,1
2017-06-23__11-29-43-338.jpeg,PI_152728,../input/sorghum-id-fgvc-9/train_images/2017-06-23__11-29-43-338.png,True,67
2017-06-14__16-41-45-543.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-14__16-41-45-543.png,True,98
2017-06-16__10-55-55-707.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-55-55-707.png,True,14
2017-06-26__10-53-03-948.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-53-03-948.png,True,52
2017-06-09__13-04-09-938.jpeg,PI_145626,../input/sorghum-id-fgvc-9/train_images/2017-06-09__13-04-09-938.png,True,47
2017-06-23__12-52-48-834.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-52-48-834.png,True,0
2017-06-04__13-09-47-364.jpeg,PI_297130,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-09-47-364.png,True,68
2017-06-04__14-25-08-941.jpeg,PI_180348,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-25-08-941.png,True,39
2017-06-22__12-00-08-446.jpeg,PI_213900,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-00-08-446.png,True,20
2017-06-04__13-59-41-278.jpeg,PI_251672,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-59-41-278.png,True,18
2017-06-28__10-07-44-902.jpeg,PI_152816,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-07-44-902.png,True,21
2017-06-05__12-27-46-437.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-27-46-437.png,True,38
2017-06-17__12-40-25-937.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-40-25-937.png,True,27
2017-06-16__11-23-16-228.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-23-16-228.png,True,52
2017-06-26__11-32-04-505.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-32-04-505.png,True,35
2017-06-17__13-27-44-800.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-27-44-800.png,True,46
2017-06-19__13-08-33-835.jpeg,PI_154987,../input/sorghum-id-fgvc-9/train_images/2017-06-19__13-08-33-835.png,True,1
2017-06-01__12-45-52-994.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-45-52-994.png,True,22
2017-06-09__12-29-25-593.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-29-25-593.png,True,98
2017-06-28__12-00-07-496.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-00-07-496.png,True,37
2017-06-12__14-13-52-737.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-13-52-737.png,True,70
2017-06-17__12-44-05-925.jpeg,PI_181080,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-44-05-925.png,True,76
2017-06-26__10-34-07-574.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-34-07-574.png,True,12
2017-06-05__12-46-52-974.jpeg,PI_152771,../input/sorghum-id-fgvc-9/train_images/2017-06-05__12-46-52-974.png,True,42
2017-06-19__13-23-20-115.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-19__13-23-20-115.png,True,35
2017-06-09__12-23-56-096.jpeg,PI_156330,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-23-56-096.png,True,5
2017-06-17__14-10-22-011.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-17__14-10-22-011.png,True,50
2017-06-14__13-34-01-816.jpeg,PI_152966,../input/sorghum-id-fgvc-9/train_images/2017-06-14__13-34-01-816.png,True,34
2017-06-12__13-41-06-583.jpeg,PI_170787,../input/sorghum-id-fgvc-9/train_images/2017-06-12__13-41-06-583.png,True,23
2017-06-03__12-31-23-266.jpeg,PI_266927,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-31-23-266.png,True,30
2017-06-01__12-27-40-311.jpeg,PI_297130,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-27-40-311.png,True,68
2017-06-01__12-41-32-998.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-01__12-41-32-998.png,True,37
2017-06-21__12-35-03-779.jpeg,PI_156217,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-35-03-779.png,True,74
2017-06-22__12-09-08-772.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-22__12-09-08-772.png,True,14
2017-06-04__13-12-30-247.jpeg,PI_196586,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-12-30-247.png,True,10
2017-06-16__12-17-04-454.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-16__12-17-04-454.png,True,59
2017-06-23__12-23-44-286.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-23__12-23-44-286.png,True,38
2017-06-03__11-29-52-647.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-29-52-647.png,True,94
2017-06-21__13-42-34-055.jpeg,PI_157035,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-42-34-055.png,True,75
2017-06-26__10-42-46-805.jpeg,PI_152727,../input/sorghum-id-fgvc-9/train_images/2017-06-26__10-42-46-805.png,True,56
2017-06-26__11-03-12-629.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-03-12-629.png,True,46
2017-06-04__13-40-17-757.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-40-17-757.png,True,11
2017-06-29__12-26-39-079.jpeg,PI_145626,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-26-39-079.png,True,47
2017-06-15__12-45-02-375.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-45-02-375.png,True,94
2017-06-23__16-23-00-736.jpeg,PI_329338,../input/sorghum-id-fgvc-9/train_images/2017-06-23__16-23-00-736.png,True,40
2017-06-28__10-26-13-078.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-26-13-078.png,True,12
2017-06-21__14-08-12-048.jpeg,PI_152961,../input/sorghum-id-fgvc-9/train_images/2017-06-21__14-08-12-048.png,True,27
2017-06-16__11-03-09-267.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-03-09-267.png,True,8
2017-06-12__14-28-21-403.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-28-21-403.png,True,53
2017-06-03__11-46-51-383.jpeg,PI_152728,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-46-51-383.png,True,67
2017-06-20__11-27-40-324.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-27-40-324.png,True,8
2017-06-17__12-43-23-983.jpeg,PI_257600,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-43-23-983.png,True,91
2017-06-02__17-07-02-731.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-02__17-07-02-731.png,True,44
2017-06-20__12-37-49-199.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-37-49-199.png,True,3
2017-06-17__12-51-53-915.jpeg,PI_154944,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-51-53-915.png,True,90
2017-06-29__11-05-38-320.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-29__11-05-38-320.png,True,36
2017-06-02__16-23-13-376.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-23-13-376.png,True,2
2017-06-26__11-19-01-086.jpeg,PI_152862,../input/sorghum-id-fgvc-9/train_images/2017-06-26__11-19-01-086.png,True,65
2017-06-16__10-47-16-417.jpeg,PI_181080,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-47-16-417.png,True,76
2017-06-28__11-05-46-923.jpeg,PI_145619,../input/sorghum-id-fgvc-9/train_images/2017-06-28__11-05-46-923.png,True,57
2017-06-13__10-44-26-449.jpeg,PI_329299,../input/sorghum-id-fgvc-9/train_images/2017-06-13__10-44-26-449.png,True,6
2017-06-12__14-04-30-528.jpeg,PI_152967,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-04-30-528.png,True,44
2017-06-16__11-06-12-166.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-06-12-166.png,True,12
2017-06-21__13-10-41-304.jpeg,PI_152965,../input/sorghum-id-fgvc-9/train_images/2017-06-21__13-10-41-304.png,True,37
2017-06-04__13-27-49-294.jpeg,PI_329333,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-27-49-294.png,True,55
2017-06-15__12-30-30-410.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-30-30-410.png,True,62
2017-06-01__11-33-41-060.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-01__11-33-41-060.png,True,98
2017-06-29__12-26-29-079.jpeg,PI_152591,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-26-29-079.png,True,80
2017-06-15__14-07-22-682.jpeg,PI_156178,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-07-22-682.png,True,59
2017-06-21__12-09-13-981.jpeg,PI_152733,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-09-13-981.png,True,94
2017-06-27__11-08-13-420.jpeg,PI_152751,../input/sorghum-id-fgvc-9/train_images/2017-06-27__11-08-13-420.png,True,62
2017-06-21__12-38-47-963.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-38-47-963.png,True,13
2017-06-03__11-16-25-466.jpeg,PI_154988,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-16-25-466.png,True,46
2017-06-03__11-05-55-098.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-05-55-098.png,True,66
2017-06-15__12-14-39-842.jpeg,PI_154844,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-14-39-842.png,True,53
2017-06-04__14-01-50-078.jpeg,PI_329301,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-01-50-078.png,True,71
2017-06-15__14-07-34-604.jpeg,PI_255239,../input/sorghum-id-fgvc-9/train_images/2017-06-15__14-07-34-604.png,True,87
2017-06-19__17-42-41-740.jpeg,PI_329286,../input/sorghum-id-fgvc-9/train_images/2017-06-19__17-42-41-740.png,True,38
2017-06-21__11-35-55-928.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-21__11-35-55-928.png,True,2
2017-06-12__14-08-25-628.jpeg,PI_156463,../input/sorghum-id-fgvc-9/train_images/2017-06-12__14-08-25-628.png,True,11
2017-06-15__13-42-56-054.jpeg,PI_302252,../input/sorghum-id-fgvc-9/train_images/2017-06-15__13-42-56-054.png,True,93
2017-06-02__16-47-44-041.jpeg,PI_22913,../input/sorghum-id-fgvc-9/train_images/2017-06-02__16-47-44-041.png,True,12
2017-06-20__12-23-24-709.jpeg,PI_217691,../input/sorghum-id-fgvc-9/train_images/2017-06-20__12-23-24-709.png,True,77
2017-06-16__11-02-08-352.jpeg,PI_35038,../input/sorghum-id-fgvc-9/train_images/2017-06-16__11-02-08-352.png,True,14
2017-06-03__13-01-02-517.jpeg,PI_156393,../input/sorghum-id-fgvc-9/train_images/2017-06-03__13-01-02-517.png,True,13
2017-06-09__12-45-53-435.jpeg,PI_154846,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-45-53-435.png,True,70
2017-06-29__12-06-29-676.jpeg,PI_329300,../input/sorghum-id-fgvc-9/train_images/2017-06-29__12-06-29-676.png,True,32
2017-06-28__12-58-34-465.jpeg,PI_152651,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-58-34-465.png,True,3
2017-06-16__10-52-22-779.jpeg,PI_152816,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-52-22-779.png,True,21
2017-06-21__12-10-50-694.jpeg,PI_329319,../input/sorghum-id-fgvc-9/train_images/2017-06-21__12-10-50-694.png,True,88
2017-06-15__12-33-20-191.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-33-20-191.png,True,78
2017-06-15__12-27-55-883.jpeg,PI_176766,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-27-55-883.png,True,4
2017-06-13__12-41-07-773.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-41-07-773.png,True,25
2017-06-27__13-00-01-702.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-27__13-00-01-702.png,True,98
2017-06-17__12-58-58-845.jpeg,PI_175919,../input/sorghum-id-fgvc-9/train_images/2017-06-17__12-58-58-845.png,True,24
2017-06-27__10-33-10-743.jpeg,PI_92270,../input/sorghum-id-fgvc-9/train_images/2017-06-27__10-33-10-743.png,True,2
2017-06-28__12-05-36-994.jpeg,PI_152591,../input/sorghum-id-fgvc-9/train_images/2017-06-28__12-05-36-994.png,True,80
2017-06-03__12-03-45-479.jpeg,PI_257599,../input/sorghum-id-fgvc-9/train_images/2017-06-03__12-03-45-479.png,True,0
2017-06-04__12-43-24-406.jpeg,PI_273465,../input/sorghum-id-fgvc-9/train_images/2017-06-04__12-43-24-406.png,True,35
2017-06-28__10-57-08-320.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-28__10-57-08-320.png,True,22
2017-06-17__13-25-05-528.jpeg,PI_221651,../input/sorghum-id-fgvc-9/train_images/2017-06-17__13-25-05-528.png,True,22
2017-06-04__14-55-07-670.jpeg,PI_157030,../input/sorghum-id-fgvc-9/train_images/2017-06-04__14-55-07-670.png,True,85
2017-06-01__10-59-49-898.jpeg,PI_156326,../input/sorghum-id-fgvc-9/train_images/2017-06-01__10-59-49-898.png,True,45
2017-06-09__12-26-40-388.jpeg,PI_155516,../input/sorghum-id-fgvc-9/train_images/2017-06-09__12-26-40-388.png,True,98
2017-06-03__11-05-56-601.jpeg,PI_155760,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-05-56-601.png,True,66
2017-06-03__11-44-29-143.jpeg,PI_152730,../input/sorghum-id-fgvc-9/train_images/2017-06-03__11-44-29-143.png,True,52
2017-06-04__13-25-20-253.jpeg,PI_146890,../input/sorghum-id-fgvc-9/train_images/2017-06-04__13-25-20-253.png,True,36
2017-06-22__11-56-53-186.jpeg,PI_181080,../input/sorghum-id-fgvc-9/train_images/2017-06-22__11-56-53-186.png,True,76
2017-06-16__10-54-50-799.jpeg,PI_145633,../input/sorghum-id-fgvc-9/train_images/2017-06-16__10-54-50-799.png,True,8
2017-06-15__12-33-30-191.jpeg,PI_297171,../input/sorghum-id-fgvc-9/train_images/2017-06-15__12-33-30-191.png,True,25
2017-06-20__11-56-21-091.jpeg,PI_63715,../input/sorghum-id-fgvc-9/train_images/2017-06-20__11-56-21-091.png,True,78
2017-06-13__12-34-13-996.jpeg,PI_255744,../input/sorghum-id-fgvc-9/train_images/2017-06-13__12-34-13-996.png,True,50
